SCATS Number,Location,NB_LATITUDE,NB_LONGITUDE,15 Minutes,Lane 1 Flow (Veh/15 Minutes)
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-01 15:15:00,381
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-01 15:30:00,391
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-01 15:45:00,358
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-01 16:00:00,392
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-01 16:15:00,401
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-01 16:30:00,409
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-01 16:45:00,438
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-01 17:00:00,470
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-01 17:15:00,416
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-01 17:30:00,443
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-01 17:45:00,452
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-01 18:00:00,434
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-01 18:15:00,366
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-01 18:30:00,309
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-01 18:45:00,284
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-01 19:00:00,233
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-01 19:15:00,238
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-01 19:30:00,225
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-01 19:45:00,215
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-01 20:00:00,194
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-01 20:15:00,207
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-01 20:30:00,150
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-01 20:45:00,155
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-01 21:00:00,182
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-01 21:15:00,170
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-01 21:30:00,195
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-01 21:45:00,155
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-01 22:00:00,148
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-01 22:15:00,154
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-01 22:30:00,140
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-01 22:45:00,82
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-01 23:00:00,92
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-01 23:15:00,81
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-01 23:30:00,75
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-01 23:45:00,68
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-02 00:00:00,50
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-02 00:15:00,48
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-02 00:30:00,33
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-02 00:45:00,41
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-02 01:00:00,30
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-02 01:15:00,24
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-02 01:30:00,15
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-02 01:45:00,17
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-02 02:00:00,16
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-02 02:15:00,8
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-02 02:30:00,16
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-02 02:45:00,25
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-02 03:00:00,10
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-02 03:15:00,5
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-02 03:30:00,13
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-02 03:45:00,16
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-02 04:00:00,8
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-02 04:15:00,12
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-02 04:30:00,13
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-02 04:45:00,9
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-02 05:00:00,30
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-02 05:15:00,23
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-02 05:30:00,37
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-02 05:45:00,36
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-02 06:00:00,71
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-02 06:15:00,93
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-02 06:30:00,171
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-02 06:45:00,197
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-02 07:00:00,221
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-02 07:15:00,261
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-02 07:30:00,362
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-02 07:45:00,392
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-02 08:00:00,432
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-02 08:15:00,483
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-02 08:30:00,452
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-02 08:45:00,478
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-02 09:00:00,407
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-02 09:15:00,341
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-02 09:30:00,360
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-02 09:45:00,373
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-02 10:00:00,355
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-02 10:15:00,316
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-02 10:30:00,340
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-02 10:45:00,316
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-02 11:00:00,318
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-02 11:15:00,299
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-02 11:30:00,315
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-02 11:45:00,355
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-02 12:00:00,358
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-02 12:15:00,329
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-02 12:30:00,338
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-02 12:45:00,331
